Age,Gender,Education_Level,Employment_Status,Income_Level,Location,Preferred_Learning_Style,Device_Used_for_Learning,Preferred_Study_Time,Courses_Enrolled,Course_Completion_Rate,Average_Study_Time_per_Week,Number_of_Assessments_Taken,Average_Assessment_Score,Forum_Participation,Peer_Interaction_Score,Instructor_Interaction_Frequency,Motivation_Level,Course_Satisfaction_Rating,Feedback_Sentiment,Certification_Achieved,Learning_Outcome_Status,Engagement_Level,Dropout_Risk,Course_Satisfaction_Level,Study_Efficiency,Assessment_Intensity,Interaction_Score,was_missing_Gender,was_missing_Education_Level,was_missing_Employment_Status,was_missing_Location,was_missing_Preferred_Learning_Style,was_missing_Device_Used_for_Learning,was_missing_Preferred_Study_Time,was_missing_Income_Level,was_missing_Engagement_Level,was_missing_Course_Completion_Rate,was_missing_Average_Study_Time_per_Week,was_missing_Number_of_Assessments_Taken,was_missing_Average_Assessment_Score,was_missing_Forum_Participation,was_missing_Peer_Interaction_Score,was_missing_Instructor_Interaction_Frequency,was_missing_Course_Satisfaction_Rating,was_zero_denom_efficiency,was_zero_denom_intensity
24,male,Junior secondary,Employed full-time,2.0,Urban,Auditory,Mobile,Afternoon,5,0.486921912046191,9.61014636607294,14.0,63.137376427393,2.0,56.5159416592112,3.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,6.569182699190397,2.7994401119776042,86.5159416592112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Junior secondary,Unemployed,2.0,Rural,Kinesthetic,Mobile,Morning,4,0.155135215834024,5.29707513738541,5.0,41.3964457496189,7.0,38.4217984913182,3.0,1.0,2.85763934344732,1.0,0.0,0.0,1.0,1.0,0.0,7.813487856657307,1.2496875781054735,68.4217984913182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,male,Junior secondary,Part-time,1.0,Urban,Auditory,Mobile,Evening/Night,1,0.2765090954846,1.42916185952436,10.0,51.1280002154189,6.0,51.1659730148299,4.0,0.0,4.51874843864536,2.0,0.0,1.0,1.0,1.0,0.0,35.74979983903566,9.990009990009991,91.1659730148299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,4,0.151835212520223,7.05043329787303,12.0,56.686105385267,3.0,41.2133472555467,2.0,0.0,2.48027546129227,2.0,1.0,0.0,2.0,0.0,2.0,8.038947968545004,2.9992501874531365,61.2133472555467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,No formal/Primary,Unemployed,0.0,Urban,Kinesthetic,Mobile,Morning,7,0.131998726201678,1.8447355451897,9.0,85.939771412061,2.0,52.7917242264013,4.0,1.0,2.92756331137061,2.0,0.0,0.0,1.0,1.0,2.0,46.5612593505254,1.285530638480217,92.7917242264013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Master,Self-employed,2.0,Rural,Visual,Mobile,Afternoon,3,0.104952795104623,4.40598686462252,9.0,51.6984304678421,1.0,44.1348476874211,3.0,2.0,2.79981492017393,0.0,0.0,1.0,0.0,1.0,2.0,11.73101532996521,2.9990003332222592,74.1348476874211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Associate/Bachelor,Employed full-time,2.0,Urban,Visual,Mobile,Morning,0,0.221266785514151,4.27544167823084,11.0,83.40230685468,3.0,74.6459914923294,3.0,2.0,4.43973399784215,2.0,0.0,0.0,1.0,0.0,0.0,19.50273454662977,,104.6459914923294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,male,Senior secondary/Vocational,Student/Retired,1.0,Urban,Auditory,Mobile,Evening/Night,2,0.583880807517581,5.95545585481009,9.0,72.2673515663208,7.0,58.2009073498381,3.0,0.0,3.67769617594456,1.0,0.0,0.0,1.0,0.0,0.0,12.132609277706953,4.497751124437781,88.2009073498381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Morning,4,0.204116333872756,6.16370035917863,7.0,83.493923602311,4.0,60.8507533903576,2.0,2.0,2.75874171180147,1.0,1.0,0.0,0.0,1.0,2.0,13.543873787473999,1.7495626093476628,80.8507533903576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Associate/Bachelor,Part-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.396258195114785,4.43897139669584,6.0,77.5931124259514,5.0,49.4151926810976,1.0,0.0,3.9078553293054,1.0,0.0,0.0,0.0,1.0,2.0,17.476038805947045,1.4996250937265683,59.4151926810976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,female,Junior secondary,Student/Retired,0.0,Urban,Auditory,Desktop/Laptop,Evening/Night,2,0.258909643275851,2.83462107380823,8.0,64.6861569249526,3.0,55.215275355253,4.0,2.0,4.77472696231967,2.0,1.0,1.0,1.0,1.0,2.0,22.811989063855876,3.99800099950025,95.215275355253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,male,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Evening/Night,4,0.103314281179039,9.44006578704583,5.0,55.7668271161475,2.0,46.4614142839926,0.0,0.0,1.55308564292699,2.0,0.0,0.0,2.0,0.0,2.0,5.906835983779041,1.2496875781054735,46.4614142839926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,female,Associate/Bachelor,Self-employed,1.0,Urban,Kinesthetic,Mobile,Evening/Night,3,0.227433770362665,3.71558517367995,16.0,74.3133634230039,8.0,46.8837508796115,2.0,0.0,4.28436292756605,1.0,1.0,0.0,2.0,0.0,0.0,19.995065349040036,5.331556147950684,66.8837508796115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Morning,1,0.26903876988838,6.54695664078391,5.0,65.3648794786853,6.0,56.1813115620693,2.0,2.0,4.38812780228872,2.0,0.0,0.0,2.0,0.0,0.0,9.982485081156543,4.9950049950049955,76.1813115620693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,No formal/Primary,Employed full-time,2.0,Rural,Kinesthetic,Tablet,Evening/Night,3,0.307369012660993,4.49635235507888,11.0,46.0560301040975,12.0,44.8612850286829,2.0,0.0,4.25429641381619,2.0,1.0,0.0,0.0,1.0,0.0,10.240698630625689,3.665444851716095,64.8612850286829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,No formal/Primary,Employed full-time,1.0,Urban,Visual,Mobile,Afternoon,1,0.195078460169412,1.39046892646306,12.0,56.6084979295551,7.0,53.1840208189386,5.0,0.0,3.27546892414466,2.0,0.0,0.0,2.0,0.0,0.0,40.68254551213502,11.988011988011989,103.18402081893859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,male,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Mobile,Afternoon,6,0.346973261833221,6.93002345750143,8.0,92.4084096211928,4.0,45.1370527701869,2.0,0.0,4.01273372266777,1.0,0.0,0.0,1.0,0.0,0.0,13.332577820261076,1.3331111481419762,65.1370527701869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,No formal/Primary,Unemployed,1.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.192362955093491,5.58409332238002,7.0,57.5252193983766,6.0,46.2238994866527,2.0,0.0,2.73598799017092,1.0,0.0,0.0,2.0,0.0,2.0,10.299777654183032,2.332555814728424,66.2238994866527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Senior secondary/Vocational,Student/Retired,2.0,Urban,Visual,Mobile,Afternoon,1,0.26623991489781,2.33152804131999,11.0,57.5005823676508,3.0,38.611880473001,5.0,2.0,2.89952112945384,2.0,0.0,0.0,2.0,0.0,0.0,24.651614621151957,10.98901098901099,88.61188047300101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,female,No formal/Primary,Part-time,0.0,Rural,Kinesthetic,Mobile,Evening/Night,6,0.399545062902303,6.08964974808883,10.0,90.60543575944,3.0,52.3411658829059,4.0,0.0,4.14630595398163,2.0,0.0,1.0,2.0,0.0,2.0,14.876152710615292,1.6663889351774703,92.3411658829059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,male,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Evening/Night,7,0.51787311209601,7.36087595993972,7.0,86.4555605297527,2.0,60.6070396633932,8.0,0.0,3.95923939372476,2.0,0.0,1.0,0.0,0.0,1.0,11.743686120250878,0.999857163262391,140.6070396633932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Junior secondary,Unemployed,1.0,Urban,Kinesthetic,Mobile,Evening/Night,1,0.0846871846726467,3.46223857177142,8.0,81.8330938493519,8.0,63.7621058823769,4.0,2.0,3.50285634627979,1.0,0.0,1.0,2.0,0.0,2.0,23.629066307001455,7.992007992007993,103.7621058823769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,female,Senior secondary/Vocational,Unemployed,2.0,Urban,Auditory,Mobile,Afternoon,6,0.0751029690417671,2.50527046955705,11.0,78.3249608610185,5.0,66.1732099512342,2.0,0.0,3.35140800771929,1.0,0.0,1.0,0.0,1.0,2.0,31.25159946319018,1.8330278286952173,86.1732099512342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,female,Senior secondary/Vocational,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Morning,5,0.257428603848641,4.06637092270786,17.0,29.7378758115936,6.0,59.973124991567,5.0,0.0,4.31831192073438,1.0,0.0,0.0,0.0,1.0,1.0,7.31132625391233,3.3993201359728054,109.973124991567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,female,Junior secondary,Employed full-time,2.0,Urban,Visual,Mobile,Morning,1,0.295662394480315,0.504154618711786,10.0,69.0245960924776,3.0,43.4396952103889,1.0,0.0,3.99915603543215,1.0,0.0,0.0,0.0,1.0,2.0,136.64053249379336,9.990009990009991,53.4396952103889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Evening/Night,5,0.301372943968468,7.05970531714279,15.0,41.0864537297669,7.0,50.7454469077392,5.0,2.0,3.25152611655044,2.0,0.0,0.0,0.0,1.0,1.0,5.819029669743119,2.9994001199760048,100.7454469077392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Junior secondary,Part-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,4,0.344688115346737,4.29929081535867,10.0,67.4321051571134,3.0,38.6847064835324,0.0,2.0,3.94732840496978,2.0,0.0,0.0,2.0,0.0,0.0,15.680824402916375,2.499375156210947,38.6847064835324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Associate/Bachelor,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Morning,4,0.213373531863012,7.88015782924626,8.0,48.1344033432986,5.0,49.3427210141739,3.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,6.107529424759926,1.9995001249687576,79.34272101417389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,female,No formal/Primary,Self-employed,2.0,Urban,Kinesthetic,Mobile,Morning,1,0.677848300277895,5.30688557130642,10.0,61.8421196173538,4.0,47.6965989929859,6.0,1.0,2.98775218304765,1.0,0.0,0.0,0.0,0.0,2.0,11.650989605288855,9.990009990009991,107.6965989929859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,female,No formal/Primary,Unemployed,1.0,Urban,Kinesthetic,Tablet,Morning,5,0.160705312024325,1.27111573877549,4.0,63.3356401736936,3.0,55.8738045705778,4.0,2.0,2.50441536663886,2.0,0.0,1.0,0.0,1.0,2.0,49.78763979027496,0.7998400319936012,95.8738045705778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Senior secondary/Vocational,Unemployed,1.0,Urban,Kinesthetic,Mobile,Morning,5,0.273591062931964,4.16566382664426,4.0,62.2887165622412,6.0,35.5195307686715,3.0,2.0,3.12513732723917,2.0,0.0,0.0,0.0,1.0,2.0,14.949302164462633,0.7998400319936012,65.5195307686715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,female,Senior secondary/Vocational,Employed full-time,2.0,Rural,Kinesthetic,Tablet,Evening/Night,1,0.502433047050236,5.92415277777349,16.0,85.1865224422756,9.0,48.4910428653555,2.0,2.0,4.29148110237446,1.0,0.0,0.0,1.0,0.0,2.0,14.3771014245959,15.984015984015986,68.4910428653555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Morning,1,0.112766886177571,3.2878897995654,14.0,51.0589669463102,6.0,48.296324533422,2.0,0.0,2.38675675450013,2.0,1.0,1.0,1.0,0.0,2.0,15.524681597132634,13.986013986013987,68.296324533422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,female,Senior secondary/Vocational,Self-employed,2.0,Urban,Kinesthetic,Tablet,Morning,5,0.397447608673988,2.84882424958,5.0,75.8741360752425,6.0,43.5195392874438,2.0,0.0,2.95431879383955,1.0,0.0,0.0,0.0,1.0,1.0,26.62414571229249,0.9998000399920015,63.5195392874438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Junior secondary,Employed full-time,1.0,Urban,Kinesthetic,Mobile,Afternoon,2,0.0958557291406543,3.87698235603556,8.0,55.2899541450661,7.0,31.4724710581944,1.0,0.0,2.62508111116845,1.0,0.0,0.0,0.0,1.0,0.0,14.257402192409332,3.99800099950025,41.4724710581944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Junior secondary,Student/Retired,1.0,Urban,Auditory,Desktop/Laptop,Evening/Night,5,0.214759262070685,2.82292396989756,13.0,93.3078955152292,7.0,55.5448144405464,3.0,2.0,4.41324692925554,1.0,1.0,0.0,2.0,0.0,2.0,33.04192907099196,2.599480103979204,85.5448144405464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Senior secondary/Vocational,Student/Retired,2.0,Urban,Kinesthetic,Tablet,Morning,4,0.220341640034948,4.63185347400563,14.0,81.2435516040273,2.0,59.0019257443593,4.0,2.0,3.34904198628633,2.0,1.0,1.0,0.0,1.0,0.0,17.53639567058938,3.4991252186953257,99.0019257443593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Visual,Tablet,Morning,3,0.0663317248108604,2.90818180604678,13.0,73.3934940602827,4.0,63.7870851184607,4.0,2.0,3.66114180535559,1.0,0.0,1.0,0.0,1.0,0.0,25.228225306418864,4.331889370209931,103.78708511846071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,No formal/Primary,Part-time,2.0,Urban,Auditory,Tablet,Afternoon,2,0.218607755752374,4.15035100661251,8.0,64.9873182002786,9.0,55.0427871941882,2.0,2.0,3.40201111744754,1.0,1.0,0.0,1.0,0.0,0.0,15.65449852271298,3.99800099950025,75.04278719418821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,male,No formal/Primary,Part-time,0.0,Urban,Auditory,Tablet,Evening/Night,4,0.276168398823857,1.8732801476078,9.0,63.2162513850694,8.0,55.8329865580195,2.0,2.0,3.58377966955129,2.0,1.0,0.0,2.0,0.0,2.0,33.728283077508024,2.249437640589852,75.8329865580195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Junior secondary,Employed full-time,1.0,Urban,Auditory,Desktop/Laptop,Evening/Night,1,0.123695523597709,0.259443746723839,7.0,82.1920107654112,3.0,60.3433003365316,7.0,1.0,3.64516887171282,1.0,0.0,0.0,1.0,0.0,2.0,315.5845045209065,6.993006993006993,130.3433003365316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.240635937685469,6.83302435174898,10.0,82.8840014519927,8.0,37.5558371160794,2.0,2.0,2.56579419934,2.0,0.0,0.0,0.0,1.0,1.0,12.128139612318007,3.332222592469177,57.5558371160794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,male,Associate/Bachelor,Part-time,2.0,Urban,Auditory,Mobile,Evening/Night,1,0.117044959555611,3.61170919699122,9.0,89.2895703071531,4.0,58.6628443880561,3.0,2.0,4.94670177124485,2.0,0.0,0.0,0.0,1.0,2.0,24.715404821820787,8.991008991008991,88.6628443880561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Senior secondary/Vocational,Part-time,2.0,Urban,Visual,Tablet,Afternoon,2,0.0798644694808155,4.03805595252372,5.0,64.1472656542838,4.0,45.588409009572,1.0,2.0,4.29422287494598,2.0,0.0,0.0,1.0,1.0,1.0,15.881747222195004,2.4987506246876565,55.588409009572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,female,Junior secondary,Part-time,2.0,Urban,Kinesthetic,Mobile,Afternoon,3,0.0832080723882853,5.72344957029166,7.0,83.3365383885609,7.0,54.4649799235155,2.0,1.0,2.69551946850664,2.0,0.0,0.0,0.0,1.0,2.0,14.558000269764785,2.332555814728424,74.4649799235155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Morning,2,0.393461315800827,2.9644888250009,14.0,87.2193140024441,3.0,60.4380434806543,2.0,0.0,2.94458460967327,2.0,1.0,0.0,0.0,1.0,0.0,29.41144585241107,6.9965017491254375,80.4380434806543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,No formal/Primary,Employed full-time,0.0,Urban,Kinesthetic,Mobile,Morning,3,0.557739202769132,2.17412424364132,10.0,74.015321811043,4.0,48.2286978617171,1.0,2.0,2.85007478229056,2.0,0.0,0.0,1.0,0.0,2.0,34.02808921256647,3.332222592469177,58.2286978617171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,female,No formal/Primary,Employed full-time,1.0,Rural,Kinesthetic,Tablet,Afternoon,4,0.0688865494046005,2.36540185932818,9.0,74.6180876075323,3.0,52.7148258343945,5.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,31.532297573801067,2.249437640589852,102.7148258343945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,No formal/Primary,Employed full-time,1.0,Urban,Visual,Mobile,Evening/Night,5,0.119959786764505,4.89521975508936,9.0,28.6065213340069,4.0,68.1692382894206,3.0,0.0,2.48250863163056,1.0,1.0,1.0,0.0,1.0,0.0,5.842572998132272,1.7996400719856027,98.1692382894206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,female,Senior secondary/Vocational,Unemployed,2.0,Rural,Visual,Mobile,Afternoon,6,0.378511614033107,6.33292557346813,8.0,81.9279036210114,3.0,52.1016468931717,3.0,2.0,4.02837899013996,2.0,0.0,1.0,0.0,1.0,2.0,12.934775230734502,1.3331111481419762,82.1016468931717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,female,Associate/Bachelor,Employed full-time,1.0,Urban,Visual,Mobile,Afternoon,1,0.0733588228752435,4.16843058359332,5.0,54.1817947025783,6.0,48.7122374639795,1.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,12.995010617464954,4.9950049950049955,58.7122374639795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,male,Master,Employed full-time,0.0,Urban,Auditory,Mobile,Afternoon,1,0.186889539527946,4.72165605513407,8.0,65.032760008162,1.0,45.3453393075037,4.0,2.0,3.29814526661059,2.0,1.0,0.0,1.0,0.0,2.0,13.770378204329301,7.992007992007993,85.3453393075037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,female,Senior secondary/Vocational,Student/Retired,2.0,Urban,Visual,Mobile,Afternoon,5,0.45801122524794,0.824345599923707,10.0,76.3182654645018,7.0,49.979981158179,2.0,1.0,3.54399290241514,1.0,1.0,1.0,0.0,1.0,0.0,92.46825265871229,1.999600079984003,69.979981158179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,Associate/Bachelor,Student/Retired,0.0,Urban,Visual,Mobile,Afternoon,2,0.140252556163212,2.6827525312388,7.0,57.5796669577874,5.0,50.0529249489193,2.0,2.0,4.64943705725297,1.0,0.0,1.0,1.0,0.0,1.0,21.454909231593373,3.4982508745627188,70.0529249489193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,female,Master,Part-time,0.0,Urban,Kinesthetic,Tablet,Afternoon,3,0.460420738865526,5.06520103092514,13.0,59.6122260418754,8.0,53.8416779325498,2.0,2.0,4.33368256226415,1.0,0.0,1.0,0.0,1.0,1.0,11.766652305739553,4.331889370209931,73.8416779325498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Associate/Bachelor,Unemployed,0.0,Urban,Visual,Tablet,Morning,4,0.12272604417208,0.0,5.0,83.391373025132,2.0,35.504625245396,1.0,2.0,3.75919365594623,2.0,1.0,1.0,2.0,0.0,2.0,,1.2496875781054735,45.504625245396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,male,Senior secondary/Vocational,Employed full-time,2.0,Urban,Visual,Mobile,Afternoon,2,0.363207053884078,5.89332524830587,13.0,76.2178516207797,5.0,23.1845616564338,5.0,0.0,4.88228825011417,0.0,1.0,1.0,1.0,0.0,0.0,12.93071698795142,6.496751624187906,73.1845616564338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,male,Junior secondary,Employed full-time,1.0,Rural,Auditory,Mobile,Afternoon,3,0.328928135423734,4.80077949867066,8.0,78.913991558168,5.0,59.9032656336732,1.0,2.0,1.57243566250119,0.0,0.0,0.0,0.0,1.0,0.0,16.434322229918052,2.665778073975342,69.9032656336732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,male,Junior secondary,Unemployed,1.0,Rural,Visual,Mobile,Morning,4,0.259370505985734,5.24052362566336,6.0,60.4407917016839,5.0,38.8211703440048,1.0,0.0,4.90523930032266,2.0,0.0,0.0,0.0,1.0,2.0,11.531149340958011,1.4996250937265683,48.8211703440048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,male,Associate/Bachelor,Employed full-time,1.0,Urban,Visual,Tablet,Afternoon,4,0.465729840474192,3.90826440108442,8.0,66.4165006384139,5.0,38.8437232095945,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,16.989513582143516,1.9995001249687576,88.8437232095945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,female,Senior secondary/Vocational,Self-employed,2.0,Urban,Kinesthetic,Tablet,Evening/Night,4,0.524072918651125,7.09456390699192,17.0,61.474702340146,5.0,51.5025281035253,3.0,0.0,2.91570362083656,2.0,0.0,0.0,0.0,0.0,0.0,8.66382195213114,4.24893776555861,81.5025281035253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,female,No formal/Primary,Unemployed,0.0,Urban,Auditory,Mobile,Evening/Night,1,0.267985144428841,6.47257929334566,7.0,58.4471402392364,6.0,60.8858197296924,3.0,2.0,3.24804299838807,2.0,0.0,0.0,0.0,1.0,1.0,9.028566360392857,6.993006993006993,90.8858197296924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,male,Senior secondary/Vocational,Employed full-time,1.0,Rural,Visual,Mobile,Morning,3,0.372856931849945,7.12836739096258,14.0,80.1020544679687,7.0,55.2915191649491,3.0,1.0,2.98236459216732,2.0,0.0,0.0,0.0,1.0,0.0,11.23550661304237,4.665111629456848,85.29151916494911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,female,Master,Employed full-time,1.0,Urban,Auditory,Mobile,Afternoon,6,0.2691267487434015,4.50921982455586,10.0,57.5235032331958,7.0,66.1245908391026,6.0,1.0,2.7219610124248,2.0,1.0,1.0,2.0,0.0,0.0,12.754035384264307,1.6663889351774703,126.1245908391026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,female,Senior secondary/Vocational,Unemployed,0.0,Urban,Kinesthetic,Mobile,Evening/Night,3,0.412021083465435,4.56621931822858,8.0,78.0028590106831,6.0,46.3105228452893,5.0,2.0,2.90958950934695,1.0,0.0,0.0,2.0,0.0,2.0,17.078851173045248,2.665778073975342,96.3105228452893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,female,No formal/Primary,Employed full-time,2.0,Urban,Auditory,Desktop/Laptop,Morning,2,0.288087752953006,8.6004050454742,10.0,89.9753004009045,5.0,56.1573225916841,2.0,0.0,4.99456684957954,2.0,0.0,1.0,0.0,1.0,2.0,10.460535217818487,4.997501249375313,76.1573225916841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,female,No formal/Primary,Employed full-time,2.0,Urban,Auditory,Mobile,Afternoon,5,0.332777317729438,0.677430077875302,11.0,65.4255662551645,3.0,57.2556844048768,3.0,2.0,3.2875373686104,0.0,0.0,1.0,2.0,0.0,1.0,96.43671232865057,2.1995600879824035,87.2556844048768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,female,No formal/Primary,Employed full-time,2.0,Urban,Kinesthetic,Mobile,Morning,3,0.2691267487434015,2.95714038442894,8.0,93.7338885849688,1.0,57.701602501342,3.0,2.0,3.52441280525625,1.0,0.0,0.0,0.0,0.0,2.0,31.68676141212407,2.665778073975342,87.701602501342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,female,Senior secondary/Vocational,Employed full-time,1.0,Urban,Auditory,Desktop/Laptop,Morning,3,0.218728030256377,3.95495375901799,13.0,53.4429212048329,6.0,56.0021941049627,1.0,2.0,4.00462907024876,2.0,0.0,0.0,0.0,1.0,1.0,13.509490873851709,4.331889370209931,66.0021941049627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Associate/Bachelor,Part-time,1.0,Rural,Kinesthetic,Mobile,Morning,2,0.491861634664409,4.80998820535465,9.0,40.2805074626078,7.0,73.250548217922,2.0,0.0,4.52683387218916,1.0,0.0,1.0,1.0,0.0,0.0,8.372605739871783,4.497751124437781,93.250548217922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,female,Senior secondary/Vocational,Student/Retired,1.0,Urban,Visual,Mobile,Afternoon,2,0.307244362466638,7.57675681011192,10.0,58.1136968927123,7.0,50.1162285349569,4.0,0.0,3.35826657223755,2.0,0.0,1.0,1.0,0.0,0.0,7.668984153089228,4.997501249375313,90.1162285349569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
